id	recommend_item	summarized_conversation	recommend_movie_list	movie_candidate_list	recall
20200318-193221_703_live.pkl	Daddy's Home (2015)|Daddy's Home 2 (2017)	The seeker enjoys adult comedies featuring actors like Chris Rock, Owen Wilson, Jim Carrey, Will Ferrell, and Steve Martin. They have a particular liking for movies like 'The Other Guys' and appreciate the comedic duo of Will Ferrell and Mark Wahlberg. The seeker is open to recommendations within the adult comedy genre and is interested in exploring more movies with similar comedic pairings.	Talladega Nights: The Ballad of Ricky Bobby|Anchorman 2: The Legend Continues|Daddy's Home|Old School|Semi-Pro	Get Hard|Grown Ups|Grown Ups 2|Daddy's Home 2|Wedding Crashers|Date Night|The Nice Guys|Hall Pass|Someone Marry Barry|Big Lebowski, The|Dinner for Schmucks|Masterminds|The Skeleton Twins|Role Models|The Nice Guys|Stand Up Guys|Old School|White Chicks|The House|The Wedding Ringer|Fifty Shades of Black|The Nice Guys|The Nice Guys|Daddy's Home|Funny People|Movie 43|Drunk Parents|The Hangover Part III|Talladega Nights: The Ballad of Ricky Bobby|Superbad|The Comedy|Old Dogs|The Week Of|Sleeping with Other People|Get Smart|3 Geezers!|Anchorman 2: The Legend Continues|Airheads|Casual Encounters|22 Jump Street|The Campaign|The Other Woman|Ride Along 2|Ride Along|Unfinished Business|Seven Psychopaths|Wild Hogs|Flock of Dudes|Nature Calls|Loitering with Intent|Tough Guys|Safe Men|Group Sex|Mallrats|This Is 40|Father Figures|Operator|Somebody Up There Likes Me|Cougar Hunting|Little Fockers|Holmes & Watson|Bottle Rocket|MacGruber|Dumb and Dumber To|Horrible Bosses 2|Thanks for Sharing|The Do-Over|Tim and Eric's Billion Dollar Movie|Top Five|You Kill Me|Fun with Dick and Jane|Spies Like Us|Nerdland|Grumpier Old Men|Dirty Grandpa|You, Me and Dupree|I Love You, Man|A Merry Friggin' Christmas|Grumpy Old Men|Drinking Buddies|Hot Pursuit|The D Train|Cop Out|A Good Old Fashioned Orgy|We're the Millers|Blended|As Good as It Gets|Sleep with Me|Semi-Pro|Tapeheads|Swingers|Best Men|Bad Santa 2|Brother Nature|Once Upon a Time in Venice|Comic Book Villains|The Men Next Door|This Means War|Jackass 3.5|White T	0.5
20200317-144157_320_live.pkl	The Edge of Seventeen (2016)	The seeker enjoys comedies, particularly those that are smart, well-crafted, and explore themes of self-discovery. They prefer general comedic films over romantic comedies and avoid horror movies. They have an interest in films with strong female leads and directors, and they appreciate recent, critically acclaimed movies.	The Big Sick|Bridesmaids|Juno|Little Miss Sunshine|Obvious Child	Finding Joy|The Serious|Reach Me|Finding Bliss|Austin Found|Little Miss Sunshine|Happiness|Reality Bites|The Meddler|Smart People|Search and Destroy|How to Be Single|Looking for Comedy in the Muslim World|Desperately Seeking Susan|Good Will Hunting|Behavior|Happy|The Big Sick|Hector and the Search for Happiness|Slow Learners|Finding Joe|Searching|Larry Crowne|Laggies|American Virgin|Mallrats|Joy|Sisters|Clueless|Hello, My Name Is Doris|Women Aren't Funny|Go Fish|Where'd You Go, Bernadette|Girl|Singles|Mike Birbiglia: Thank God for Jokes|Beyond Clueless|The Nice Guys|Happy Death Day|Bridesmaids|Darling Companion|As Good as It Gets|Book Club|Manhattan Romance|Mother|Happythankyoumoreplease|Identity Thief|Arthur|Sex Is Comedy|Harold and Maude|Some Girl(s)|Entertainment|The Comedian|Operator|The Movie Hero|The Nice Guys|The Comedy|The Nice Guys|The Secret Life of Walter Mitty|Funny People|Wine Country|Dinner for Schmucks|Obvious Child|Happy Burnout|Eat Pray Love|Juno|It's Kind of a Funny Story|Finding Dory|Hope Springs|Snatched|Ingrid Goes West|Certain Women|The One|The Spectacular Now|Grumpier Old Men|Looking for Grace|Brief Interviews with Hideous Men|Annie Hall|The Guilt Trip|Metropolitan|Finders Keepers|Joy|Drop Dead Fred|Please Give|The Nice Guys|Chasers|Good Dick|Spy|Fun|Happy Christmas|The Big Ask|The Happy House|Stepmom|Coming Soon|Girls Trip|Take Me|Loser|Miss Stevens|Finally Found Someone	0.0
20200312-150511_719_live.pkl	Angel Has Fallen (2019)	The seeker prefers action movies with short run times, similar to James Bond films, and enjoys sci-fi action elements. They appreciate actors like Gerard Butler and Morgan Freeman for their presence and acting quality, even if they are not typically action stars. The seeker is interested in watching action movie trailers and has recently enjoyed films like 'Triple Frontier' and the 'Jack Reacher' series.	Hunter Killer|Olympus Has Fallen|Angel Has Fallen|John Wick|Extraction	Wanted|Jack Reacher|Wanted: Dead or Alive|Gamer|Triple Frontier|Hunter Killer|Faster|Jack Reacher: Never Go Back|John Wick|Extraction|Taken 3|Mechanic: Resurrection|Mechanic: Resurrection|Boone: The Bounty Hunter|Killer Elite|Jason Bourne|Search and Destroy|Predator|Shooter|Megaforce|The Expendables 3|Furious 7|Target|Redemption|Getaway|The Predator|Ad Astra|Firewalker|Mission: Impossible II|Hard Target 2|Terminator Genisys|The Hunter's Prayer|Lethal Weapon|The Gunman|The Nice Guys|Mission: Impossible III|Machine Gun Preacher|The Lone Ranger|Bulletproof Monk|Bad Company|Mission: Impossible - Rogue Nation|Point Break|Bounty Killer|Mission: Impossible|Criminal|Sniper 3|Alien Hunter|Parker|Blade Runner|Three Kings|Blood Money|Momentum|Mission: Impossible - Rogue Nation|Heatseeker|Most Wanted|Knight and Day|Basic|The Double|Crosshairs|Looper|Star Runner|Operation Delta Force 3: Clear Target|3 Days to Kill|Edge of Tomorrow|American Sniper|Last Action Hero|Hard Target|Sniper: Legacy|Ready Player One|Assassin's Creed|Quantum of Solace|Tracker|Soldiers of Fortune|Gemini Man|4Got10|Seraphim Falls|Raiders of the Sun|Ghost Dog: The Way of the Samurai|Bounty Hunters|The Equalizer|John Wick: Chapter 2|Angel Has Fallen|Jumper|Highlander|Momentum|Olympus Has Fallen|The Equalizer 2|G.I. Joe: Retaliation|Tron: Legacy|Tiger Raid|Law Abiding Citizen|The Throwaways|Deadpool|T2 3-D: Battle Across Time|The Nice Guys|Riddick|Takers|A Good Day to Die Hard|Salvation Boulevard|The Nice Guys	1.0
20200314-141253_2_live.pkl	Onward (2020)	The seeker enjoys true crime, romantic comedies, fantasy, and children's cartoon movies. They prefer movies without gore, blood, or predictability. They like Angelina Jolie and are interested in watching the new Mulan movie. They enjoy family-friendly content, including Disney movies like Maleficent 2 and The Lion King, and also appreciate the Lord of the Rings and Hobbit series.	Mulan|Maleficent: Mistress of Evil|The Lion King|Cinderella|Enchanted	Maleficent|Maleficent: Mistress of Evil|Mulan|Mulan|Mulan II|Mulan|Kung Fu Panda 2|The Nice Guys|Cinderella|The Nice Guys|Shrek 2|Happily N'Ever After 2|The Frog|Beauty and the Beast|The Nice Guys|Sleeping Beauty|Searching|The Nice Guys|The Mummy|Descendants|Ever After: A Cinderella Story|Aladdin|Penelope|Ella Enchanted|Mowgli: Legend of the Jungle|Good Will Hunting|The Lion King|Lady and the Tramp|Kung Fu Panda 3|Frozen 2|Quest for Camelot|Brave|Moana|Descendants 2|Happily Ever After|Romancing the Stone|Mirror Mirror|Snow White and the Huntsman|Cinderella|Finding Joy|Deathstalker II|Snow Queen|The Crown and the Dragon|Shrek the Third|The Little Prince|Bright|Mary Poppins Returns|Enchanted|The Nutcracker and the Four Realms|Anastasia|The Hunters|Star Wars: The Last Jedi|Finding Dory|Crouching Tiger, Hidden Dragon (Wo hu cang long)|Sinbad: Legend of the Seven Seas|Finding Mr. Right 2|The Kid Who Would Be King|The Book of Life|A Dog's Journey|Shrek the Third|Land of Smiles|The Search|Austin Found|Finding Joe|Mojin: The Lost Legend|Pete's Dragon|Beauty and the Beast|Hunter Gatherer|King Arthur|Pan|Hector and the Search for Happiness|Journey 2: The Mysterious Island|The Christmas Dragon|Jungle Cruise|Stuart Little 2|Duck Duck Goose|Monster Hunt|Trolls|Another Cinderella Story|Hunt for the Wilderpeople|13 Going on 30|The Jungle Book|Paddington 2|The Mermaid|Smallfoot|The Grinch|King Arthur: Legend of the Sword|Tangled|Something Real and Good|Fantastic Beasts: The Crimes of Grindelwald|Despicable Me 2|Britney Ever After|Incredibles 2|Mr. Right|Snow White|The Assassin|Epic|Minions|The Touch|Finding Rin Tin Tin	0.0
20200318-111106_782_live.pkl	Dan in Real Life (2007)	The seeker enjoys comedies, particularly older ones, and is a fan of Steve Carell. They liked the movie 'Get Smart' and the TV show 'The Office', having rewatched it multiple times.	Dinner for Schmucks|Crazy, Stupid, Love.|Evan Almighty|Date Night|Wedding Crashers	Get Smart|Dinner for Schmucks|Mallrats|Smart People|Get Hard|Crazy, Stupid, Love.|Austin Found|Clean Slate|Central Intelligence|Being John Malkovich|Larry Crowne|The Nice Guys|The Secret Life of Walter Mitty|Yes Man|Grown Ups|Clerks|Wedding Crashers|Spy|Somebody Up There Likes Me|Paper Man|Office Christmas Party|Cedar Rapids|The Big Sick|Identity Thief|Finders Keepers|The Five-Year Engagement|Taking Care of Business|I.Q.|Someone Marry Barry|Meet the Parents|Operator|The One|All About Steve|Movie 43|Love Actually|Strangers with Candy|Reach Me|Seeking a Friend for the End of the World|Caddyshack|The Wedding Ringer|Love the Coopers|Cheaper by the Dozen 2|Gotcha!|The Nice Guys|Office Space|Get a Job|Funny People|Dumb and Dumber To|Chasing Christmas|Big Nothing|Finding Joy|The Nice Guys|Nerdland|Born Yesterday|Miss Nobody|Click|7 Chinese Brothers|Clerks II|Evan Almighty|Get Santa|In Search of a Midnight Kiss|Horrible Bosses|EDtv|Playing It Cool|MacGruber|You've Got Mail|Clueless|Seven Psychopaths|Fun with Dick and Jane|Get a Clue|I Think I Do|Big Lebowski, The|Undiscovered|Mixed Nuts|The House|Mr. Write|Superbad|Punchline|Wayne's World|Surviving Christmas|Desk Set|Observe and Report|Date Night|Hope Springs|Welcome to Marwen|Scrooged|Cheaper by the Dozen|Happy, Texas|Special Correspondents|Secret Santa|Sgt. Bilko|Working Girl|Jeff, Who Lives at Home|All I Want for Christmas|They Came Together|Aloha|Thin Ice|Secretary|The Week Of|Opportunity Knocks	0.0
20200315-090324_502_live.pkl	The Duff (2015)	The seeker is looking for action comedy movies with action and romance content, and likes actors Dwayne Johnson and Jason Statham, and actresses Sandra Bullock and Jennifer Aniston.	Jumanji: The Next Level|Jumanji: Welcome to the Jungle|Fast & Furious 6|San Andreas|Get Smart	Get Smart|Mr. Right|G.I. Joe: Retaliation|Snitch|The Nice Guys|Wanted|Faster|The Nice Guys|Baywatch|John Wick|Bulletproof|The Nice Guys|Furious 7|Mechanic: Resurrection|Jason Bourne|Pain & Gain|Mechanic: Resurrection|John Wick: Chapter 2|The Nice Guys|The Fate of the Furious|Parker|Knight and Day|Jumanji: The Next Level|Wanted: Dead or Alive|Redemption|This Means War|Deadpool|Reach Me|Barely Lethal|Boone: The Bounty Hunter|Getaway|Bang Bang|The Expendables 3|The Scorpion King|A Good Day to Die Hard|Horrible Bosses 2|Aloha|Iron Man 2|Journey 2: The Mysterious Island|San Andreas|Killers|Crank|Fast & Furious 6|Johnny English Strikes Again|Deadpool 2|Mission: Impossible II|Jumanji: Welcome to the Jungle|Bad Company|The Hitman's Bodyguard|Paul Blart: Mall Cop 2|The Equalizer 2|Disaster Movie|Brawl in Cell Block 99|Action Jackson|22 Jump Street|Hot Pursuit|Crank: High Voltage|Get Hard|Zoolander 2|Spy|Minions|Seeking a Friend for the End of the World|The Heat|Once Upon a Time in Venice|Killshot|Kung Fu Panda 3|Jingle All the Way|Assassins|Suicide Squad|Die Hard|Die Hard 2|Wild Card|Miss Congeniality 2: Armed and Fabulous|Drive|Identity Thief|Lethal Weapon 4|Hancock|All About Steve|Avenging Angelo|Jack Reacher|One for the Money|Kung Fu Panda 2|Office Christmas Party|Kick|The Do-Over|Hot Pursuit|Drive Hard|21 Jump Street|The Accountant|Speed 2: Cruise Control|Forces of Nature|Snatched|Race to Witch Mountain|Stuber|Elektra|Rush Hour 3|Transporter 3|Johnny English|3 Days to Kill|Don Verdean	0.0
20200314-103629_803_live.pkl	Split (2016)|Glass (2019)	The seeker enjoys horror, thriller, or psychologically complex movies, particularly those with unique twists or characters. They appreciate Jordan Peele's work, such as 'Get Out,' and are interested in similar films or directors. They also like specific actors, such as Lupita Nyong'o, but can be sensitive to seeing them in roles that contrast with their typical characters. The seeker is open to recommendations and has shown interest in films like 'Split,' 'Glass,' and potentially other movies in the horror or thriller genres with complex characters or plots.	Split|It Follows|Get Out|Us|10 Cloverfield Lane	Get Out|Us|Split|It Follows|Mother!|Gone|It Comes at Night|Searching|Keanu|Oldboy|Jigsaw|Sinister|Black Panther|Luce|Crawl|Bird Box|Crave|Some Kind Of Hate|Follow|Rings|Escape Room|Glass|Rupture|Poltergeist|Bright|Desiree|Divergent|Slender|Looper|10 Cloverfield Lane|Wish Upon|Meeting Evil|Saw|Death Note|Crimson Peak|Gemini|House of 9|The Hoarder|Devil|Fifty Shades of Grey|Fear Itself|Gone Girl|To.get.her|Truth or Dare|Brick|The Bad Batch|Come And Find Me|The Forest|Fifty Shades Darker|Ready Player One|I Heart Monster Movies|Intruder|Curve|Panic Room|Kong: Skull Island|The Woman|Miss Peregrine's Home for Peculiar Children|Dark Places|Little Monsters|Return to Sender|Let Me In|Slender Man|Getaway|Velvet Buzzsaw|Fifty Shades of Black|Leave|Temple|Rise: Blood Hunter|Felt|The Shape of Water|Ready Player One|Joker|The Conjuring 2|Pet|Escape Room|American Poltergeist|Green Room|Sleepwalker|P2|The Nice Guys|Hidden|Hotel Artemis|Don't Breathe|Bleed|Friend Request|Oculus|Self/less|Haunting of Cellblock 11|The Mind's Eye|Sorrow|The Rover|The Summoning|The Invitation|The Hunt|We Don't Belong Here|The Giver|Beyond the Gates|Stalker|Open Windows|The Gift	0.5
20200317-142315_881_live.pkl	Snowden (2016)|The Exception (2016)	The seeker enjoys comedies, spy, and mystery films, particularly those with unique cultural perspectives or quirky elements. They appreciate international productions, such as British and Japanese films, and have an interest in cinematography. They have watched and enjoyed films like 'Traitors', '1917', and 'Oh Lucy', and are open to recommendations that fit their preferences for comedy, spy, and mystery genres.	The Exception|The Spy Who Dumped Me|Johnny English|Tinker Tailor Soldier Spy|The Grand Budapest Hotel	Spy|Spy in Black|Tinker Tailor Soldier Spy|1917|Searching|The 39 Steps|Johnny English|Glorious 39|The Spy Who Dumped Me|Spectre|Our Kind of Traitor|Enigma|Dark Journey|I See a Dark Stranger|Foreign Correspondent|American Assassin|The Spy: Undercover Operation|For a Few Bullets|Special Mission Lady Chaplin|I Spy|Johnny English Reborn|Usual Suspects, The|The Foreigner|The Ottoman Lieutenant|MI-5|The Grand Budapest Hotel|Seoul Raiders|British Intelligence|Secret People|Oldboys|Confidential Agent|Allied|Chosen|Anon|The Nice Guys|What's Up, Tiger Lily?|Land of Smiles|S*P*Y*S|The Imitation Game|Bridge of Spies|Hunter Killer|Mike Boy|Spies in Disguise|The Age of Shadows|Saboteur|Lured|Oldboy|Mortdecai|Crooked House|The Exception|Sleuth|Secretly, Greatly|Alone in Berlin|Hector and the Search for Happiness|CQ|The Chosen|Headhunters|The Hunter's Prayer|Unlocked|Dunkirk|Moonwalkers|Sleuth|Spies Like Us|Gumshoe|Terminal|Survivor|Invisible Agent|The Search|13 Rue Madeleine|Page Eight|Assignment K|Company Man|Knives Out|Black Sea|The Brothers Grimsby|The Catcher Was a Spy|Youth|Phantom Thread|A Dandy in Aspic|Charade|Tik Tok|Earthquake Bird|The Sense of an Ending|The Good Liar|City of Tiny Lights|Bounty Hunters|The 39 Steps|The Water Diviner|Johnny English Strikes Again|Candlelight in Algeria|Destroyer|Personal Shopper|The Best Offer|Mute|Stalag 17|Like for Likes|The Throwaways|Shanghai|Our Man in Havana|The Stranglers of Bombay	0.5
20200312-122652_619_live.pkl	Ma (2019)|The Grudge (2020)	The seeker enjoys suspense thriller and mystery movies, particularly those with unique concepts like A Quiet Place. They appreciate acting that relies on facial expressions and actions. The seeker is also a fan of Asian scary movies, including Korean horror like The Eye and Japanese horror like The Ring. They are interested in watching The Final Wish, Bird Box, and other recommended movies within these genres.	A Quiet Place|Hide and Seek|Bird Box|The Ring|Rings	A Quiet Place|Hide and Seek|Bird Box|Wish Upon|Don't Click|The Suspect|The Piper|Rings|Shutter|The Wailing|Searching|The Watcher|The Phone|Ghost|Hush|Mourning Grave|Hidden|Silence|Voices|Saw|Fatal Frame|The Quiet Ones|The Cat|Coming Soon|Fatal Intuition|Sinister|Hidden|Oldboy|The Hide|Temple|The Sound|The Unbidden|Office|The Nun|It Follows|The Mind's Eye|The Forest|Silent House|Hide and Seek|Phantom Detective|The Target|Listening|The Remaining|My Little Eye|The Priests|The Hunter's Prayer|Silent Ones|The Mummy|The Hoarder|White Night|Polaroid|The Sea of Trees|The Ritual|The Hunt|Earthquake Bird|The Child's Eye|The Divine Move|Shelter|The Binding|The Dead Room|Death Note|Manhole|Hidden 3D|The Deal|The Lodge|The Evil Within|The Babadook|The Gift|Us|Split|The Invitation|Friend Request|Rasen|The Guest|Gone|The Host|Mother!|Creepy|Among Us|The Maze Runner|A Silent Voice|Crimson Peak|The Summoning|The Signal|Pay the Ghost|House of 9|Whisper|Observance|Mr. Hush|Mute|Oculus|The Unspoken|Land of Smiles|Insidious|House Hunting|Follow|Starry Eyes|Escape Room|Dead Silence|Ouija	0.0
20200315-203012_961_live.pkl	It Chapter Two (2019)	The seeker enjoys horror movies and action movies. They have liked 'Get Out' and 'Us', and are interested in classic horror films similar to 'The Exorcist'.	The Exorcist|The Conjuring|It Follows|Poltergeist|Insidious	Get Out|Exorcist, The|Us|Poltergeist|The Conjuring 2|The Nun|Rise: Blood Hunter|I Heart Monster Movies|Friend Request|Babysitter Wanted|Chasing the Devil|Sinister|The Evil Within|The Invoking 2|Among Us|It Follows|The Conjuring|Exorcist II: The Heretic|V/H/S/2|Another Evil|The Conjuring|American Poltergeist|The Chosen|Satanic|Poltergeist|Paranormal Activity 3|House Hunting|Insidious: Chapter 3|The Revenant|It Comes at Night|The Watcher|Ouija: Origin of Evil|Sometimes They Come Back... for More|The Last Exorcism Part II|Insidious|Blair Witch|Halloween|Sinister 2|The House of Exorcism|Happy Hunting|Wish Upon|Annabelle Comes Home|Trapped Ashes|Fear Itself|Haunt|The Covenant|Within|Some Kind Of Hate|Come And Find Me|Beyond the Gates|Paranormal Activity|Lost Souls|Insidious: Chapter 2|The Hunt|Follow|Ava's Possessions|The House of Exorcism|Paranormal Activity 2|Residue|It|Havenhurst|Restoration|Oculus|The Mind's Eye|Mimesis|A Resurrection|Exists|Ghost Team One|Mother!|The Evil|Evil Things|The Remaining|Messiah of Evil|Eaters|We Go On|Crawl|Demon Hunter|Stay Alive|Black Christmas|Evil Dead|The Hoarder|Split|Rings|Invoked|Fear Lives Here|The Possession Experiment|Incubus|AfterDeath|Tales of Halloween|Hidden 3D|Slender Man|Paranormal Activity 4|Crave|The Invoking|Don't Look Up|The Summoning|The Dark Tapes|The Vatican Tapes|Scarewaves|American Gothic	0.0
20200315-075251_527_live.pkl	Big Hero 6 (2014)	The seeker enjoys Disney movies, particularly those that are family-friendly and have good messages for kids. They are interested in both classic and newer Disney films, with a preference for themes that are cute, educational, and suitable for children.	Moana|The Little Mermaid|Beauty and the Beast|Mulan|Aladdin	Descendants|Aladdin|Aladdin|Cinderella|Finding Dory|Life, Animated|Fun and Fancy Free|Snow White and the Seven Dwarfs|Beauty and the Beast|Happily N'Ever After 2|Up|Thumbelina|Beauty and the Beast|Shrek 2|Smallfoot|Moana|Sleeping Beauty|Dumbo|A Dog's Purpose|Peter Pan|The Christmas Dragon|Finding Nemo|The Frog|Duck Duck Goose|Stuart Little|Escape From Tomorrow|Walt Before Mickey|Sleeping Beauty|Frozen 2|Toy Story|Cinderella|Barbie in the Nutcracker|Mulan|Descendants 2|Dumbo|Aladdin and the King of Thieves|Ever After: A Cinderella Story|Anastasia|Bambi|Pinocchio|Pinocchio|Rise of the Guardians|The Little Mermaid|101 Dalmatians|Ella Enchanted|Rise of the Guardians|Aladdin|The Little Prince|Beauty and the Beast: The Enchanted Christmas|Free Willy 2: The Adventure Home|Happy Feet|The Lion King|Care Bears Movie II: A New Generation|Penelope|Mickey's Once Upon a Christmas|All Dogs Go to Heaven 2|Happily Ever After|Hercules|Santa Paws 2: The Santa Pups|Enchanted|Toy Story 3|Tinker Bell and the Lost Treasure|The Boxcar Children|Les oiseaux de passage|Hook|The Search for Santa Paws|Tuck Everlasting|Cinderella|Cinderella|Batkid Begins|Cheaper by the Dozen 2|Jungle Cruise|A Perfect Christmas List|Toy Story 4|Incredibles 2|A Dog's Journey|Good Will Hunting|The Grinch|Mulan II|Mary Poppins Returns|Mickey's Twice Upon a Christmas|Lady and the Tramp|Treasure Buddies|Pete's Dragon|Mary Poppins|Shrek the Third|Dr. Dolittle 2|Wonder Park|The Nutcracker Prince|The Florida Project|Mulan|102 Dalmatians|Aussie and Ted's Great Adventure|Atlantis: The Lost Empire|The Jungle Book|Christopher Robin|Brave|Pete's Dragon|Peter Pan|Robin Hood	0.0
20200315-082302_864_live.pkl	Honeymoon (2014)	The seeker enjoys comedies, horror, thrillers, drama, and Disney movies, and is a fan of Johnny Depp and Jensen Ackles. They like movies with a mix of action, thriller, comical, romance, and family antics, but dislike repetitive or predictable plots.	Pirates of the Caribbean: On Stranger Tides|Pirates of the Caribbean: The Curse of the Black Pearl|Pirates of the Caribbean: Dead Men Tell No Tales|Rango|Mortdecai	Come And Find Me|The Hunters|Search and Destroy|The Nice Guys|Wanted|The Nice Guys|The Nice Guys|Killers|Reach Me|The Lone Ranger|Searching|The Nice Guys|John Wick|Gone|Seeking Justice|I Am Number Four|Fear and Loathing in Las Vegas|Ink|Summer of Blood|Jack Reacher|Happy Hunting|Finding Joy|Arizona Dream|Sinister|Jumper|Jungle Cruise|Buffy the Vampire Slayer|The Hunter's Prayer|The Hunt|Bright|Odd Thomas|The Mummy|Boone: The Bounty Hunter|Snow White and the Huntsman|Halloween|Getaway|Deadpool 2|Constantine|Austin Found|Pirates of the Caribbean: On Stranger Tides|Hunter Gatherer|Land of Smiles|Mortdecai|Salvation Boulevard|Deadpool|John Wick: Chapter 2|Friday the 13th|Crimson Peak|Parker|November Criminals|Pirates of the Caribbean: Dead Men Tell No Tales|Ed Wood|Don Verdean|22 Jump Street|Cirque du Freak: The Vampire's Assistant|Glass|Dead Man|Fifty Shades of Grey|Sparks|Rango|Suburban Gothic|Knight and Day|The Revenant|21 Jump Street|Scream 3|The Hateful Eight|Inception|The Guest|Pirates of the Caribbean: The Curse of the Black Pearl|The Revenant|Happy Death Day 2U|Copycat|Drive Angry|Noah|ABCs of Death 2|Fallen|Pirates of the Caribbean: Dead Man's Chest|Hellraiser: Hellseeker|Solace|Death Note|The Remaining|Fun Size|Goosebumps|Fantastic Beasts: The Crimes of Grindelwald|Mother!|Secret Window|It Follows|Let Me In|Chasers|The Accountant|12 Rounds|The Host|A Resurrection|Twilight|Scream|Kin|Fateful Findings|Identity Thief|Rise: Blood Hunter|Star Wars: The Last Jedi	0.0
20200315-185226_995_live.pkl	Hustlers (2019)	The seeker enjoys light-hearted content, chick flicks, and is interested in movies featuring popular actors like Constance Wu, Julia Stiles, and Penn Badgley. They have a taste for teen dramas, as evidenced by their enjoyment of 'Gossip Girl' and intrigue with 'YOU' on Netflix. Recent releases or popular shows and movies are of interest, especially those that can be watched at home.	Crazy Rich Asians|10 Things I Hate About You|Isn't It Romantic|Crazy, Stupid, Love.|Hustlers	Easy A|Crazy Rich Asians|Down to You|See You in September|How to Be Single|Clueless|The Nice Guys|Fan Girl|You Get Me|Beyond Clueless|Be Somebody|To.get.her|The Spectacular Now|Everything, Everything|The Nice Guys|Reach Me|Hustlers|Searching|New York, I Love You|Burning Bodhi|What a Girl Wants|Some Girl(s)|All I See Is You|Brightest Star|Casual Encounters|Gone Girl|Fifty Shades of Grey|Ingrid Goes West|Mid90s|The Nice Guys|Love Finds You in Valentine|Letters to Juliet|Austin Found|Paper Heart|Stuck in Love|The Edge of Seventeen|According to Spencer|What Women Want|Isn't It Romantic|He's Just Not That Into You|Girl|Low Fidelity|Paper Towns|Julie Johnson|The Nice Guys|Like for Likes|Don Jon|Mallrats|Singles|Home Sweet Hell|Come And Find Me|10 Things I Hate About You|Love, Simon|Me Before You|Juno|Slow Learners|Someone Like You|Results|All Good Things|In Search of a Midnight Kiss|Finding Bliss|American Beach House|Finding Joy|Everybody Wants Some!!|Where'd You Go, Bernadette|The Diary of a Teenage Girl|Get a Clue|Manhattan Romance|American Virgin|Crazy, Stupid, Love.|Paper Man|Valentine's Day|Newness|White Girl|Someone Great|StarStruck|The Jane Austen Book Club|Authors Anonymous|Valley Girl|What to Expect When You're Expecting|Penelope|The Big Sick|Metropolitan|Everybody Wants Some!!|Laggies|Naomi and Ely's No Kiss List|Never Been Kissed|Eat Pray Love|In Your Eyes|The Best of Me|Person to Person|Say Anything...|Truth|Down with Love|What Men Want|The Spy Who Dumped Me|The Other Woman|Another Cinderella Story|200 Cigarettes|Behavior	1.0
20200316-222927_99_live.pkl	Greyhound (2020)	The seeker enjoys sci-fi movies, specifically those with plot twists and mysteries. They have a broad interest in films, including Bollywood movies and historical dramas like the one described involving Tom Hanks. They appreciated 'The Lion King' and are open to recommendations that fit their criteria for engaging storylines and genres.	Interstellar|Inception|Arrival|PK|Blade Runner 2049	A Hologram for the King|The Lion King|Extremely Loud & Incredibly Close|Mowgli: Legend of the Jungle|Lion|Kong: Skull Island|Apollo 13|Good Will Hunting|The Jungle Book|Cloud Atlas|Exodus: Gods and Kings|Three Kings|Larry Crowne|Shamitabh|Indiana Jones and the Last Crusade|Jab Harry met Sejal|Kites|PK|Interstellar|Tomorrowland|The Mummy|Inferno|Captain Phillips|Mazes and Monsters|2001: A Space Odyssey|Dear Zindagi|Aladdin|Toy Story|Splash|Schindler's List|Mohenjo Daro|The King|King Solomon's Mines|Toy Story 4|Star Trek|Wonderstruck|Congo|The Legend of Tarzan|Toy Story 3|Cast Away|Star Trek Into Darkness|Lincoln|Star Wars: Episode IV - A New Hope|Toy Story 2|The Spiderwebhouse|Star Wars: The Last Jedi|You've Got Mail|Big|Ben-Hur|Fan|Joe Versus the Volcano|To Walk with Lions|Passengers|Star Wars: Episode VI - Return of the Jedi|Bang Bang|Life of Pi|King Kong|Searching|Siddhartha|The Spiderwebhouse|Saving Mr. Banks|Kick|Baar Baar Dekho|My Name is Khan|Star Trek Beyond|Slipstream|Indiana Jones and the Temple of Doom|Knight of Cups|Lawrence of Arabia|Journey 2: The Mysterious Island|Rules of Engagement|Finding Forrester|Gravity|Forrest Gump|Oldboy|Ben-Hur|Ae Dil Hai Mushkil|Inception|Blade Runner 2049|The Shape of Water|Pay It Forward|Empire of the Sun|Prem Ratan Dhan Payo|Ad Astra|Rangoon|Arrival|Before Sunrise|Star Wars: The Rise of Skywalker|Hook|Samsara|Sleepless in Seattle|Tamasha|Gladiator|Tron: Legacy|Saving Private Ryan|Sphinx|Risen|Bajrangi Bhaijaan|Slumdog Millionaire|Sinbad: The Fifth Voyage	0.0
